Id,Probability
224,0.05597579029539999
225,0.03750727988910846
226,0.3343248124750548
227,0.02480745934330047
228,0.29263477078225353
229,0.31975359658378005
230,0.5805888597047415
231,0.5954216418837599
232,0.05166779448336686
233,0.05705683973796699
234,0.09014578430875762
235,0.02181272202249267
236,0.5446778677324638
237,0.19811045532381236
238,0.021290293775335232
239,0.028218015710589513
240,0.08692097023674444
241,0.16638234230382917
242,0.055835828778763766
243,0.02584881723615663
244,0.1682460955100105
245,0.2850867390765118
246,0.05558333894217795
247,0.12465886930666631
248,0.037861676573042936
249,0.042215551184529784
250,0.6457932691124825
251,0.0824332497940653
252,0.5588492570062988
253,0.019669455671891125
254,0.1817605495923108
255,0.011857357432750723
256,0.02149089665795304
257,0.21812928384154598
258,0.357457435385248
259,0.10666588909417235
260,0.37130477857913413
261,0.03685724051993103
262,0.1417930544591866
263,0.010369135992306324
264,0.23570728257071638
265,0.2537254120156418
266,0.05510561700069601
267,0.3594492160430915
268,0.17448997183905007
269,0.5696012107375144
270,0.023481214629149566
271,0.15241822894825444
272,0.16517354196886289
273,0.03264521332856269
274,0.033949727009479465
275,0.04949253347208577
276,0.12373610076274735
277,0.09399829843658637
278,0.04061208920206845
279,0.1936072132509465
280,0.13471416030946085
281,0.7950072944049519
282,0.2377502372112151
283,0.3644419696551624
284,0.059530804138830995
285,0.03913220554625403
286,0.02587947353979936
287,0.0549022183664829
288,0.10668964177118616
289,0.3060891167256893
290,0.24578635853756794
291,0.5761435665113153
292,0.011771034945821171
293,0.27873647133051105
294,0.0744928175403701
295,0.01449638183152316
296,0.18679835739428965
297,0.02048421208265319
298,0.13833910005773317
299,0.02435377272590321
300,0.028584720542111138
301,0.3735591625473076
302,0.02198473361134847
303,0.05666772708504845
304,0.03902465006212275
305,0.552633319877283
306,0.07181660338113209
307,0.019452953209844984
308,0.7942372409668347
309,0.6370999775380375
310,0.0243727730981476
311,0.737009321098465
312,0.02833234564269893
313,0.5185868906813507
314,0.2698795391603148
315,0.28588741113023297
316,0.18335337020928885
317,0.5977249993803965
318,0.027045720863023936
319,0.047427863576762624
320,0.23663579694517586
321,0.31274522608073263
322,0.04069093278447558
323,0.03762333799556481
324,0.03441667405996343
325,0.41212602162041206
326,0.03946606865785689
327,0.04224311156958824
328,0.03163196209410739
329,0.04073801489304068
330,0.01850944825407405
331,0.02725138857219342
332,0.06629041856366963
333,0.03447702903545983
334,0.14965467492593743
335,0.19447733727494626
336,0.33879136359004497
337,0.042228558577298944
338,0.46464702393393076
339,0.10569650196230589
340,0.03285293613041243
341,0.012286996532878998
342,0.06572832706439707
343,0.09298156196268707
344,0.19683624076386586
345,0.15317191316452658
346,0.09172340027628018
347,0.8079799622028867
348,0.09764568327308655
349,0.08195130004105676
350,0.025789119601830834
351,0.195426752553867
352,0.1751341696651854
353,0.015447432417603095
354,0.34913186704946386
355,0.03611285898886419
356,0.014498750651785946
357,0.8529181305775414
358,0.021542582784934452
359,0.14667049373791483
360,0.3754029248611947
361,0.12352861580871022
362,0.03136589916260023
363,0.02043547042403523
364,0.03843564537374576
365,0.3087879274520148
366,0.3867651290202319
367,0.3099677923496301
368,0.1929936815014445
369,0.05557208142981152
370,0.6512544109236005
371,0.020993740497724577
372,0.3153671856616803
373,0.02994971896143964
374,0.04643571101365295
375,0.018607650934118206
376,0.016294546970329775
377,0.12009450329384837
378,0.01808023573390551
379,0.056484002583075774
380,0.04004632071043256
381,0.01997276146296989
382,0.09147895814135794
383,0.17645150990585012
384,0.32637803983207364
385,0.022072774757006596
386,0.03131634422633496
387,0.013319329152470905
388,0.034974928344829535
389,0.1411573154597353
390,0.06392237072214481
391,0.018668649878704938
392,0.02049269500593059
393,0.07989560943670285
394,0.3244278723611222
395,0.021658147066943943
396,0.016353873366831514
397,0.11004310965836347
398,0.3089755627774251
399,0.02745508225471156
400,0.14440041321050046
401,0.03660207549617304
402,0.010911217186554271
403,0.07320891044708276
404,0.012239471117527084
405,0.9155204875662325
406,0.8701880716121861
407,0.08617847264938228
408,0.11114012734271933
409,0.07852902432558179
410,0.14902072929634655
411,0.1959678365563171
412,0.19067940445318818
413,0.2838731262358037
414,0.03657350230953945
415,0.028456855758481284
416,0.49144838154399983
417,0.3656829226279132
418,0.3612729431913268
419,0.04039198527599849
420,0.03397357863919056
421,0.042082734751403325
422,0.05513770608633311
423,0.2620611441287284
424,0.01253300870166759
425,0.01144162829550261
426,0.029135338699781847
427,0.047798121187097
428,0.10290575347645815
429,0.227883782162878
430,0.03713799157726073
431,0.6628841081058571
432,0.022053171326235365
433,0.029829891472483324
434,0.045311408256745886
435,0.11963995094127522
436,0.21861753433207734
437,0.29715511290499635
438,0.31230610969678385
439,0.030819199889495375
440,0.16237933982261596
441,0.06745484818676456
442,0.19610979721173066
443,0.14731485594594504
444,0.025923378479299472
445,0.2429003523280766
446,0.692474356184468
447,0.0257673980581394
448,0.2892411893100218
449,0.33569193430644584
450,0.018120151662468154
451,0.28311140927875295
452,0.018641880892801322
453,0.3286790896495625
454,0.06322594236322483
455,0.38597200107662444
456,0.06192005766050832
457,0.13926612468210248
458,0.01657357405840481
459,0.19199824916699706
460,0.026165309010820592
461,0.08314492786917108
462,0.24074957632257513
463,0.037437837400872295
464,0.19717993623972105
465,0.35328687862999586
466,0.013449997054482297
467,0.042471143526798934
468,0.04641801221376604
469,0.036037285386309695
470,0.4939990966394205
471,0.01737505652521559
472,0.0476091369972948
473,0.5192698228627394
474,0.26989743317438486
475,0.03595801347612749
476,0.07327911132619196
477,0.014758071301225457
478,0.0679267827496266
479,0.17204447661134875
480,0.07321506803765847
481,0.3078733639351909
482,0.011834405405591539
483,0.1942090416728587
484,0.2132283058897657
485,0.019806506081378735
486,0.6761944974439469
487,0.11885902269236602
488,0.20695840562571863
489,0.22524550725209477
490,0.11945662833797364
491,0.020904679992976086
492,0.10124986787323181
493,0.6266068174654571
494,0.05061941423357319
495,0.5078065475547651
496,0.03592648273732528
497,0.149151180896036
498,0.03195875694678013
499,0.38934438634558965
500,0.019977758508536888
501,0.06067095080707055
502,0.036963408162725434
503,0.19124278101176792
504,0.07787187871309735
505,0.032305475413545746
506,0.34616054234689114
507,0.289548937039941
508,0.014824276759219553
509,0.015799956526612587
510,0.04802729154945567
511,0.024384431896115544
512,0.5564573153397474
513,0.19200236961313222
514,0.1921836908009489
515,0.04971726146994338
516,0.5993357303905075
517,0.04460802426058536
518,0.06600286698087744
519,0.037771737365584576
520,0.040521514355823525
521,0.027266132772007897
522,0.06460558231918409
523,0.3499355671852589
524,0.09832096022948755
525,0.26304704867822143
526,0.6483768682122658
527,0.3226287491904008
528,0.03243679826698939
529,0.45727997814285554
530,0.04912205048264612
531,0.01859826387621567
532,0.010413716035374564
533,0.04995549379187196
534,0.012759627462479484
535,0.026885933569031562
536,0.020253440686370017
537,0.04227946145308182
538,0.4263831021961119
539,0.14111495376278674
540,0.02065974088651125
541,0.06907007169535395
542,0.12496112640343733
543,0.284407331985487
544,0.32242166843469056
545,0.03844085937443937
546,0.02637934934349578
547,0.24527759976085015
548,0.0528110031770998
549,0.01553661525584069
550,0.36371555780356035
551,0.3784591019096783
552,0.3748927048067355
553,0.017905119615057846
554,0.029923891745548138
555,0.42430376110479096
556,0.04825141708357848
557,0.078926084807464
558,0.048825173442773664
559,0.4030920879781498
560,0.22483061145983002
561,0.013283404248654122
562,0.037033514833527945
563,0.44553932903731275
564,0.12180535666294656
565,0.20782081246985284
566,0.03560287178246008
567,0.028485130345944402
568,0.14545045455257813
569,0.7959358400214984
570,0.18712744630556954
571,0.44765631440004333
572,0.05177863614490302
573,0.06617452086849447
574,0.2690564477220757
575,0.20140021695597884
576,0.033825456727466445
577,0.08259825624445379
578,0.022641801723151566
579,0.35885448505536965
580,0.04514592511976831
581,0.02073712256091769
582,0.04564933006687231
583,0.026221637234148148
584,0.13475988484488982
585,0.2802359877689071
586,0.031572371982823345
587,0.052463746452429315
588,0.27867884289332084
589,0.051840846043800425
590,0.026628920306465794
591,0.22954492720680061
592,0.03175162911486014
593,0.17139224969539715
594,0.06251478909345069
595,0.3813806063187599
596,0.10251319786661908
597,0.06196493624461862
598,0.11611785900128666
599,0.0640761639441096
600,0.02866344173034845
601,0.056283306950352247
602,0.10917442729404846
603,0.02513306615450289
604,0.02088430583143142
605,0.2830884610153424
606,0.032008216115807314
607,0.18454006351635413
608,0.09746400107176965
609,0.3808563183514883
610,0.06571791604713327
611,0.2563623538708077
612,0.021295800059495548
613,0.020383722043917286
614,0.17606002092557307
615,0.15362414283262676
616,0.024391871720222343
617,0.3191232035719923
618,0.02250620715521777
619,0.08731220090261832
620,0.1336073969872233
621,0.027116965371856535
622,0.16637283262174324
623,0.1278123344070119
624,0.0607212734420094
625,0.20397382909086537
626,0.7822726823783586
627,0.2860738452504085
628,0.060188533302646834
629,0.029788422314365355
630,0.32310759278205453
631,0.01968657720384383
632,0.10059031991592475
633,0.012864572703178923
634,0.22227465786203326
635,0.3211201494371867
636,0.019595632575342144
637,0.036880123114406964
638,0.14050727074328823
639,0.377549182168779
640,0.01460507854913469
641,0.026680024400903998
642,0.629450751276276
643,0.4280011132466834
644,0.8037883382373155
645,0.27365641874232977
646,0.5769640172026336
647,0.04002013342800522
648,0.3201902918051262
649,0.034058641717177
650,0.10277537676925518
651,0.6042870253742358
652,0.04861681137873768
653,0.33890122214888757
654,0.6305923420328929
655,0.04553741833337523
656,0.14789539810363878
657,0.0505883087666495
658,0.026865911405111784
659,0.4223050766876632
660,0.3445160784903139
661,0.1611258548924983
662,0.6183345473653522
663,0.3234441152567583
664,0.6049609442579658
665,0.8248091800930959
666,0.012328813193991244
667,0.050057411609380986
668,0.14822426900252483
669,0.7280781714001912
670,0.18750232992730698
671,0.03418199284485878
672,0.1978502674977248
673,0.1912077133067075
674,0.013311939754413384
675,0.5554549051148711
676,0.46290344080435536
677,0.1251318430192071
678,0.1968817747276581
679,0.2821622021659682
680,0.41772090183486754
681,0.1767419135216905
682,0.03686039567502188
683,0.22122515753690283
684,0.05897001409933563
685,0.19336670874651987
686,0.01628582463144074
687,0.031199369872389138
688,0.017605147704761098
689,0.3645604249980524
690,0.17126994951632313
691,0.155629849941924
692,0.6165891917655727
693,0.13429788663432088
694,0.11220065696795556
695,0.16374252817289503
696,0.04101583490938999
697,0.009232035164309713
698,0.21743696549422256
699,0.5810993612514467
700,0.08581078800628326
701,0.020211706008295815
702,0.5663717161583374
703,0.22832917513553563
704,0.7907997409668347
705,0.06374128632248767
706,0.08936172016040915
707,0.22379096583137165
708,0.06473323732200686
709,0.02753217652274874
710,0.05138071510678659
711,0.22146700553060744
712,0.3944113186313698
713,0.029943950006637143
714,0.06731059553278201
715,0.06399071800140611
716,0.8292311662597696
717,0.04426152988837208
718,0.2211026143081957
719,0.11499606799382044
720,0.017260553170594817
721,0.02332297380910554
722,0.0491236152348102
723,0.1433036140970738
724,0.025488699839389867
725,0.4428565923310566
726,0.1242939025620878
727,0.030688085756149532
728,0.16489103808637398
729,0.18455879873827752
730,0.7026680886438648
731,0.03832532412322734
732,0.18385854713054695
733,0.020341129561908932
734,0.06396412529768968
735,0.20864567093984823
736,0.11177443846896037
737,0.14688238734616182
738,0.17824584145223327
739,0.040162032663236265
740,0.016730134696347536
741,0.02980693511001888
742,0.041673989039835393
743,0.22911132339348655
744,0.11318577814777493
745,0.12918421389289192
746,0.19681103049736687
747,0.035124955828448795
748,0.1781460407887645
749,0.17314082224292995
750,0.2597719536931061
751,0.47031574944833365
752,0.016638514875641133
753,0.06190902076045426
754,0.020756373897934954
755,0.07592550407236258
756,0.02613035404445853
757,0.11319932659345565
758,0.10853735853065953
759,0.020787220184126202
760,0.058387188687563644
761,0.033849208244790874
762,0.2505237907097097
763,0.3876925137136752
764,0.019069097739415723
765,0.1210469102242747
766,0.1691419488899244
767,0.01808338714451615
768,0.25104037318841077
769,0.09946625258290882
770,0.20341092061425337
771,0.04006033835854078
772,0.4555853807251999
773,0.3246063736464537
774,0.025306731165157408
775,0.12488093450413144
776,0.03501011786069115
777,0.35911975682953917
778,0.040706630855165675
779,0.0374289770738675
780,0.6106340541961837
781,0.13515469916614864
782,0.040808314856550953
783,0.06946294015058424
784,0.3092140816860128
785,0.09835455658256914
786,0.2338000896423965
787,0.07614283489782887
788,0.10037493955081166
789,0.12015068447559156
790,0.5160010977126315
791,0.03617564789608519
792,0.5665879731314498
793,0.33190154801995836
794,0.10562566706920722
795,0.5165511147016938
796,0.0188469220830056
797,0.26390419590140357
798,0.07392065888707855
799,0.55995233317529
800,0.09900803508321492
801,0.08965878341315925
802,0.021215474090263354
803,0.3141378422969353
804,0.031006777557526014
805,0.6542299926932712
806,0.15480557867018685
807,0.02575347854463403
808,0.24121024261760898
809,0.297851585930149
810,0.20497735546857299
811,0.10394946224536197
812,0.04432808087644522
813,0.12731341408650887
814,0.03865807062790493
815,0.37159712645896625
816,0.14487424714686484
817,0.014829412141045972
818,0.12235756965743522
819,0.011780189840453245
820,0.2387285427941549
821,0.042417131929998714
822,0.5768213348401522
823,0.03090901735556412
824,0.03728969908618342
825,0.056925991397832026
826,0.10141992056665579
827,0.17927445489582605
828,0.12047474273716169
829,0.03338863300899312
830,0.05952589332036977
831,0.43285447598418786
832,0.06474348548458658
833,0.3731419983886567
834,0.03616397961484312
835,0.2998959733258648
836,0.09135094695516478
837,0.4474331794427283
838,0.029095854494862676
839,0.35650136515756004
840,0.4886422402452875
841,0.33545286408294284
842,0.18484167181065309
843,0.2068334695482629
844,0.26322966986912955
845,0.8821030946977377
846,0.711863099402191
847,0.05107839225634825
848,0.06669866516149701
849,0.4501606875253875
850,0.04795670397361973
851,0.11496505066953784
852,0.02172841688072937
853,0.277918193434226
854,0.03493588384050464
855,0.012289363927929182
856,0.14000756069063858
857,0.09095062706782092
858,0.11424090022035481
859,0.020593303526589696
860,0.23043237833169514
861,0.683622027350859
862,0.014285920842927718
863,0.024360643193207517
864,0.05299497196511918
865,0.08892773185695084
866,0.02477770169636149
867,0.01803409743319268
868,0.1964430531096055
869,0.19826322467561056
870,0.015796348501369434
871,0.06493652213758681
872,0.06904536046759296
873,0.029631541407280877
874,0.01876153483457319
875,0.031303721432901416
876,0.12644637788161867
877,0.030076656216621558
878,0.1031313476271785
879,0.011654134558863114
880,0.09016337537663487
881,0.04374188168007491
882,0.10283860697162277
883,0.19243306225184692
884,0.11842922960359142
885,0.012307385800284216
886,0.03614227993773345
887,0.3450800882101674
888,0.55214512519817
889,0.1158161142851193
890,0.295685477652863
891,0.026733255150534405
892,0.025664096848171905
893,0.7817489323501056
894,0.9238316245644026
895,0.10785494922978194
896,0.07145416275966245
897,0.019280558282079866
898,0.021576484288399627
899,0.04705064339766966
900,0.016805669878528186
901,0.19651507233600005
902,0.19623785757528187
903,0.042650984253306816
904,0.0314999786917885
905,0.020990590581156467
906,0.10488121011240349
907,0.6183086722125601
908,0.39939379019747645
909,0.37925865471303466
910,0.12668988362343275
911,0.1122819143888579
912,0.16623321065960792
913,0.01463559422595077
914,0.03347603467982366
915,0.2944650027346378
916,0.03123679568926013
917,0.0834688760134975
918,0.016240616262982465
919,0.12430364784835347
920,0.14106318005045737
921,0.24511809693706887
922,0.3555787432113478
923,0.4474520494286016
924,0.028836216780847867
925,0.021433129385263858
926,0.11861355200846303
927,0.2023793774608649
928,0.09913095068117421
929,0.27049905741952857
930,0.747535340181602
931,0.5609018776482125
932,0.05131381213097371
933,0.052807873353734144
934,0.06183557149792602
935,0.024880728689868962
936,0.019633413601389312
937,0.07752927674869045
938,0.06837291665351984
939,0.22063110032767774
940,0.019863128119072097
941,0.21912900706854077
942,0.018131416191935465
943,0.29012721385631685
944,0.44350397154603477
945,0.04660050898153373
946,0.02157512487702442
947,0.18745235120585768
948,0.05066937514197063
949,0.04038172380656722
950,0.03332926392327859
951,0.008687603888070054
952,0.39632355380556106
953,0.16860674733197265
954,0.02843818501988661
955,0.4067609463665244
956,0.1536986035747442
957,0.02925669991482319
958,0.17206950387613637
959,0.10141338215894681
960,0.030582921823337425
961,0.04675706642128608
962,0.0984014809071006
963,0.023789579039095447
964,0.05674491020619753
965,0.10431867655036388
966,0.1359337285472002
967,0.25534832589574175
968,0.1436141619287544
969,0.4596178651517247
970,0.49367869035603656
971,0.0411769970559861
972,0.7005217490154643
973,0.0688345336724375
974,0.314863116981681
975,0.02690709979244731
976,0.06615163400212234
977,0.3218188078243176
978,0.10436479941970585
979,0.24109052110699525
980,0.8487722613682277
981,0.02283864642748653
982,0.030087913225549268
983,0.07487437984481969
984,0.03169339379590945
985,0.18719260519698797
986,0.6147141248412055
987,0.019570337730045816
988,0.044955580226317696
989,0.05789994326580381
990,0.02720854550246469
991,0.10095554428999033
992,0.013116109204178907
993,0.025120768526146385
994,0.14824712867057027
995,0.02584866498503362
996,0.7626565480763275
997,0.03782464799935853
998,0.0987937057636505
999,0.05586537828110252
1000,0.06497593481938292
1001,0.019565898957740083
1002,0.20683564277936253
1003,0.09258172529028558
1004,0.20716751108705722
1005,0.30650672840827836
1006,0.04005899165066244
1007,0.12106287252981747
1008,0.02131402591412958
1009,0.030281721742116123
1010,0.034736543316158906
1011,0.047773327434711875
1012,0.047875427061440996
1013,0.06476592231087674
1014,0.21655092663560682
1015,0.0915664985696541
1016,0.42110373415199814
1017,0.025681942929836592
1018,0.4043835399838799
1019,0.14993731811471947
1020,0.02096524445057444
1021,0.08947532242993474
1022,0.1631786268162503
1023,0.03321431993625808
1024,0.4391015847359058
1025,0.045373660443185866
1026,0.0621545470457423
1027,0.1194811118726677
1028,0.04506863514180491
1029,0.020653168841504973
1030,0.05421393643906658
1031,0.024047251884162898
1032,0.10311027021329985
1033,0.038480434144004066
1034,0.10844006249284113
1035,0.011583611416455657
1036,0.03662030000412977
1037,0.05543843578995907
1038,0.01376345319959544
1039,0.05966045431165072
1040,0.011253228356827419
1041,0.2775699643770443
1042,0.6771866905309989
1043,0.03522797688229449
1044,0.4079239688999903
1045,0.06543338201767859
1046,0.03820124871816035
1047,0.02282834145885146
1048,0.12788979561667024
1049,0.028174648785913324
1050,0.04705641008826962
1051,0.09478079814083941
1052,0.24934113373043218
1053,0.4107218351214446
1054,0.02357796492265213
1055,0.3384075993599594
1056,0.021330991242493703
1057,0.018001994091737708
1058,0.04473092284771018
1059,0.27635957729141625
1060,0.22236512101494543
1061,0.15332242106000554
1062,0.1167641431869693
1063,0.050216171769006814
1064,0.033147633668061054
1065,0.3354713538682633
1066,0.11768625074138207
1067,0.12642562829395973
1068,0.018082833974277058
1069,0.04777010181455476
1070,0.024129791206590583
1071,0.0363020338599169
1072,0.3404859920833224
1073,0.6914336905972038
1074,0.07292263167287255
1075,0.13356477367296293
1076,0.28160316100220195
1077,0.21014508796024844
1078,0.034631069089722806
1079,0.41185959312745946
1080,0.17184017779190205
1081,0.0754006443805467
1082,0.35443603457282136
1083,0.06221882345311257
1084,0.16748964659050994
1085,0.1865031145936614
1086,0.023446721356925843
1087,0.16256585640707116
1088,0.34679724187562017
1089,0.6539599755783193
1090,0.07714852920983549
1091,0.02368185688791066
1092,0.04051260909493481
1093,0.2062465293108315
1094,0.025632890970602968
1095,0.19400175994794594
1096,0.1951431676943866
1097,0.20443630940322396
1098,0.2544385795651634
1099,0.40274509806573994
1100,0.1125934356532203
1101,0.06193072224210306
1102,0.06317326497136672
1103,0.11806196250630505
1104,0.014045838893227702
1105,0.12536471406624625
1106,0.14668109643849297
1107,0.029320058967532824
1108,0.4060789685913374
1109,0.41688827888383556
1110,0.09418420237398083
1111,0.14705041710506278
1112,0.04846029651171186
1113,0.0738426727882692
1114,0.15306288828477466
1115,0.07199731035165942
1116,0.057239295226425034
1117,0.2268733772744907
1118,0.5573143783557581
1119,0.029895950194586605
1120,0.10461142289800605
1121,0.22519027315315604
1122,0.02706049108170722
1123,0.04031917648620051
1124,0.42023380848520175
1125,0.10342133347768698
1126,0.35452448820377114
1127,0.08702284043698158
1128,0.5885732288476427
1129,0.08443560788555234
1130,0.1977043179822407
1131,0.0720446088185201
1132,0.7982997409668348
1133,0.1044931389357472
1134,0.29980484810750935
1135,0.41096375098423615
1136,0.1837588175552711
1137,0.03434688483867312
1138,0.03667131481001289
1139,0.09447499643471396
1140,0.050344317340346834
1141,0.02946757733974313
1142,0.029199804455048165
1143,0.45112974085836965
1144,0.7096218500739387
1145,0.3101061119685423
1146,0.18076356632265864
1147,0.45228686477738855
1148,0.10233440909277755
1149,0.2995536456498287
1150,0.053121855420520794
1151,0.09189219468985291
1152,0.2062685744402718
1153,0.01834049831834969
1154,0.03621792705479861
1155,0.2183900430574855
1156,0.03206141590122007
1157,0.6799943449831329
1158,0.7807001520461
1159,0.31907703765982
1160,0.021582070128997325
1161,0.5743283122935644
1162,0.21971907636419158
1163,0.15413115070506195
1164,0.1797298524762821
1165,0.1158231636093467
1166,0.04396812329563486
1167,0.7557997409668347
1168,0.023318567011381207
1169,0.052048842613054
1170,0.08976280374986277
1171,0.8023457813200601
1172,0.0817663974236982
1173,0.06867445548631551
1174,0.0468127279380113
1175,0.2453963837631669
1176,0.6299339200236955
1177,0.7548231675402612
1178,0.4621939502757082
1179,0.10850119001321629
1180,0.23039755163956763
1181,0.7889343644065194
1182,0.22049876287297263
1183,0.2666380992422743
1184,0.47701519404242
1185,0.10983814153482639
1186,0.3341036386502697
1187,0.1765994378923757
1188,0.8303793734589078
1189,0.21171129058134425
1190,0.02611348339257286
1191,0.7624151134790444
1192,0.019126481408914965
1193,0.6927573714653215
1194,0.17081867080416116
1195,0.3582064416396507
1196,0.0243979444487192
1197,0.0232570490458963
1198,0.037191878687427134
1199,0.3003406644097436
1200,0.3203267780885604
1201,0.0716191844470711
1202,0.017486459609174367
1203,0.01197000448568379
1204,0.020796476161045283
1205,0.05275698864268147
1206,0.03841712885371243
1207,0.8149548253348117
1208,0.1987027554473454
1209,0.29622135683652034
1210,0.06850582454375714
1211,0.30598458580396826
1212,0.19251205915992844
1213,0.020512612218779442
1214,0.013923543662368216
1215,0.8352833323715084
1216,0.044912236611543664
1217,0.3288184421933921
1218,0.020478574029898385
1219,0.15615824957209282
1220,0.10287026308467696
1221,0.1817842234928041
1222,0.2678957032771596
1223,0.47648140637103303
1224,0.049983267410903406
1225,0.18011171666617487
1226,0.049499153784444624
1227,0.04248314790404212
1228,0.28407547375063585
1229,0.7070868614395611
1230,0.794447928549423
1231,0.07523997467506406
1232,0.6132033889818871
1233,0.06475096077981735
1234,0.8548280075536365
1235,0.9311682103739061
1236,0.023101858537611365
1237,0.32689836093350166
1238,0.6831979852231699
1239,0.23554190037229777
1240,0.03564414861684818
1241,0.030484980800011306
1242,0.08585605742775097
1243,0.030545974937409362
1244,0.10249275896863651
1245,0.24402260331966513
1246,0.3758225156891204
1247,0.22267498194855445
1248,0.017477526226990246
1249,0.32156201642639226
1250,0.06617627256577104
1251,0.6349038662722495
